Question,Answers,Comment,Instructions,Render as
飲酒は20歳以上なら合法だが、（　）と（　）飲まないといけない。,酒は猶兵のごとし,飲酒は20歳以上なら合法だが、__酒は猶兵のごとし__と__心に留めて__飲まないといけない。,Type the reading!,Text
酒を飲み過ぎると身体を傷つけ、さらに自分の名誉も傷つけることがある。（　）を戒めとして、飲み過ぎに気をつける。,酒は猶兵のごとし,酒を飲み過ぎると身体を傷つけ、さらに自分の名誉も傷つけることがある。__酒は猶兵のごとし__を戒めとして、飲み過ぎに気をつける。,Type the reading!,Text
最近心配事があってどうもやる気がでない。（　）、誰か誘って飲みに行くか。,酒は憂いの玉箒,最近心配事があってどうもやる気がでない。__酒は憂いの玉箒__、誰か誘って飲みに行くか。,Type the reading!,Text
社員が健康で働けるようにすることは、生産性の向上につながります。体の健康も大切ですが、たまには（　）といって精神的な健康管理にも気をつける必要があります。,酒は憂いの玉箒,社員が健康で働けるようにすることは、生産性の向上につながります。体の健康も大切ですが、たまには__酒は憂いの玉箒__といって精神的な健康管理にも気をつける必要があります。,Type the reading!,Text
（　）といいながら毎晩飲むのはどうでしょうか。少し身体のことも考えて下さい。,酒は憂いの玉箒,__酒は憂いの玉箒__といいながら毎晩飲むのはどうでしょうか。少し身体のことも考えて下さい。,Type the reading!,Text
今日は爽快（そうかい）な気分です。（　）、久しぶりに飲んだら気分が吹っ切れました。,酒は憂いの玉箒,今日は爽快（そうかい）な気分です。__酒は憂いの玉箒__、久しぶりに飲んだら気分が吹っ切れました。,Type the reading!,Text
今日は無礼講だ。（　）というから、自分の家にいるつもりで話そう。,酒は本心をあらわす,今日は無礼講だ。__酒は本心をあらわす__というから、自分の家にいるつもりで話そう。,Type the reading!,Text
酒の場で彼が言ったことが本心なんだろう。（　）という。,酒は本心をあらわす,酒の場で彼が言ったことが本心なんだろう。__酒は本心をあらわす__という。,Type the reading!,Text
彼は内気なので酒の助けがないと本音で話せない。まさに（　）というやつだ。,酒は本心をあらわす,彼は内気なので酒の助けがないと本音で話せない。まさに__酒は本心をあらわす__というやつだ。,Type the reading!,Text
酒を飲むと豹変する人がいるが、（　）といい、それがその人の本質だ。,酒は本心をあらわす,酒を飲むと豹変する人がいるが、__酒は本心をあらわす__といい、それがその人の本質だ。,Type the reading!,Text
隣国の大統領と酒を飲み交わす機会をもうけたい。（　）というので。,酒は本心をあらわす,隣国の大統領と酒を飲み交わす機会をもうけたい。__酒は本心をあらわす__というので。,Type the reading!,Text
（　）です。（　）ます。分かっていてもつい飲んでしまいます。,酒は百薬の長,__酒は百薬の長__です。__薬も過ぎれば毒となり__ます。分かっていてもつい飲んでしまいます。,Type the reading!,Text
（　）というし、（　）。下戸が良い思いをするわけではないのなら、酒は飲めた方が良いと思う。,酒は百薬の長,__酒は百薬の長__というし、__下戸の建てた蔵はない__。下戸が良い思いをするわけではないのなら、酒は飲めた方が良いと思う。,Type the reading!,Text
（　）ともいうし、（　）で嫌なことを忘れさせてくれる。,酒は百薬の長,__酒は百薬の長__ともいうし、__壺中の天__で嫌なことを忘れさせてくれる。,Type the reading!,Text
（　）ともいうが、（　）ともいう。飲み方次第で毒にも薬にもなるということだ。,酒は百薬の長,__酒は百薬の長__ともいうが、__酒は諸悪の基__ともいう。飲み方次第で毒にも薬にもなるということだ。,Type the reading!,Text
酒は飲み方によって薬にも毒にもなります。（　）となるように飲み方には注意して下さい。,酒は百薬の長,酒は飲み方によって薬にも毒にもなります。__酒は百薬の長__となるように飲み方には注意して下さい。,Type the reading!,Text
（　）というのは飲み方次第でしょう。自分の限度を知って飲むべきです。,酒は百薬の長,__酒は百薬の長__というのは飲み方次第でしょう。自分の限度を知って飲むべきです。,Type the reading!,Text
年齢や自分の体力に応じた適度な運動は薬いらずです。精神的にリラックスするため、（　）としてお酒を楽しむこともひとつの方法です。,酒は百薬の長,年齢や自分の体力に応じた適度な運動は薬いらずです。精神的にリラックスするため、__酒は百薬の長__としてお酒を楽しむこともひとつの方法です。,Type the reading!,Text
（　）というが、（　）ともいうので飲酒を慎む。,酒は百薬の長,__酒は百薬の長__というが、__節制は最良の薬__ともいうので飲酒を慎む。,Type the reading!,Text
（　）だから、（　）で飲まないにこしたことはない。,酒は百毒の長,__酒は百毒の長__だから、__酒は飲むべし飲むべからず__で飲まないにこしたことはない。,Type the reading!,Text
（　）といい、飲まずに済むなら飲まない方が良い。,酒は百毒の長,__酒は百毒の長__といい、飲まずに済むなら飲まない方が良い。,Type the reading!,Text
飲酒でがんになる確率が高まるという研究結果もあり、（　）だ。,酒は百毒の長,飲酒でがんになる確率が高まるという研究結果もあり、__酒は百毒の長__だ。,Type the reading!,Text
酒は理性を失わせるし、健康を損なうし、（　）としかいいようがない。,酒は百毒の長,酒は理性を失わせるし、健康を損なうし、__酒は百毒の長__としかいいようがない。,Type the reading!,Text
酒は万物の中で最も身体に悪いもの、（　）といわれるので僕は酒を飲みません。,酒は百毒の長,酒は万物の中で最も身体に悪いもの、__酒は百毒の長__といわれるので僕は酒を飲みません。,Type the reading!,Text
（　）と知りながら飲酒を強要するのは、アルハラですよ。,酒は百毒の長,__酒は百毒の長__と知りながら飲酒を強要するのは、アルハラですよ。,Type the reading!,Text
汗かいたあとのビールはうまい。まさに（　）だね。,酒は天の美禄,汗かいたあとのビールはうまい。まさに__酒は天の美禄__だね。,Type the reading!,Text
社長と部長の関係が最悪だったと思っていたが、たった一度の飲み会で関係回復、（　）です。,酒は天の美禄,社長と部長の関係が最悪だったと思っていたが、たった一度の飲み会で関係回復、__酒は天の美禄__です。,Type the reading!,Text
酒を飲んで話せば分かってもらえることが多いのは（　）だからです。,酒は天の美禄,酒を飲んで話せば分かってもらえることが多いのは__酒は天の美禄__だからです。,Type the reading!,Text
祭りに酒はつきものです。（　）です。神酒ともいいます。遠慮しないでどんどん飲んでください。,酒は天の美禄,祭りに酒はつきものです。__酒は天の美禄__です。神酒ともいいます。遠慮しないでどんどん飲んでください。,Type the reading!,Text
（　）だから、理性を保つ程度にとどめなければいけない。,酒は諸悪の基,__酒は諸悪の基__だから、理性を保つ程度にとどめなければいけない。,Type the reading!,Text
酒を飲むと気が大きくなり、（　）となるので注意しなければならない。,酒は諸悪の基,酒を飲むと気が大きくなり、__酒は諸悪の基__となるので注意しなければならない。,Type the reading!,Text
酒がなくなれば終電間際の喧嘩などのトラブルが減るのに。（　）だと思う。,酒は諸悪の基,酒がなくなれば終電間際の喧嘩などのトラブルが減るのに。__酒は諸悪の基__だと思う。,Type the reading!,Text
酒がないとやっていられない弱い人は、酒におぼれ罪を犯すことが多く、（　）となる。,酒は諸悪の基,酒がないとやっていられない弱い人は、酒におぼれ罪を犯すことが多く、__酒は諸悪の基__となる。,Type the reading!,Text
酒は飲んでも飲まれるなといい、（　）。深酒はよくないよ。,酒は三献に限る,酒は飲んでも飲まれるなといい、__酒は三献に限る__。深酒はよくないよ。,Type the reading!,Text
ほろ酔いが一番いいので、（　）。,酒は三献に限る,ほろ酔いが一番いいので、__酒は三献に限る__。,Type the reading!,Text
飲み過ぎて吐いたり二日酔いになるようではもったいない。楽しく飲むには（　）。,酒は三献に限る,飲み過ぎて吐いたり二日酔いになるようではもったいない。楽しく飲むには__酒は三献に限る__。,Type the reading!,Text
どんなにおいしい酒でも飲み過ぎてはいけない。（　）というよ。,酒は三献に限る,どんなにおいしい酒でも飲み過ぎてはいけない。__酒は三献に限る__というよ。,Type the reading!,Text
酒は飲み過ぎると心身を害するので、（　）。,酒は三献に限る,酒は飲み過ぎると心身を害するので、__酒は三献に限る__。,Type the reading!,Text
何でも円熟味を増した方が良いので、（　）が良い。,"酒は古酒,女は年増",何でも円熟味を増した方が良いので、__酒は古酒、女は年増__が良い。,Type the reading!,Text
（　）というから、ボジョレーヌーヴォーや若い娘には興味がない。,"酒は古酒,女は年増",__酒は古酒、女は年増__というから、ボジョレーヌーヴォーや若い娘には興味がない。,Type the reading!,Text
違いがわかる男は（　）を選ぶ。,"酒は古酒,女は年増",違いがわかる男は__酒は古酒、女は年増__を選ぶ。,Type the reading!,Text
新しいものが好まれる時代だが、（　）が最高なんだ。,"酒は古酒,女は年増",新しいものが好まれる時代だが、__酒は古酒、女は年増__が最高なんだ。,Type the reading!,Text
若者には分からないだろうな。（　）が実にいい味を出す。,"酒は古酒,女は年増",若者には分からないだろうな。__酒は古酒、女は年増__が実にいい味を出す。,Type the reading!,Text
家までどうやって帰ったか覚えていないって？（　）だ。,酒は飲むべし飲むべからず,家までどうやって帰ったか覚えていないって？__酒は飲むべし飲むべからず__だ。,Type the reading!,Text
理性を失うような酒の飲み方は心身に良くないので、（　）を守る。,酒は飲むべし飲むべからず,理性を失うような酒の飲み方は心身に良くないので、__酒は飲むべし飲むべからず__を守る。,Type the reading!,Text
酒に逃げたくなる気持ちは分かるが、酒を飲むなら（　）を（　）おくべきだ。,酒は飲むべし飲むべからず,酒に逃げたくなる気持ちは分かるが、酒を飲むなら__酒は飲むべし飲むべからず__を__心に留めて__おくべきだ。,Type the reading!,Text
（　）というから、自分の適量を知るべきだ。,酒は飲むとも飲まるるな,__酒は飲むとも飲まるるな__というから、自分の適量を知るべきだ。,Type the reading!,Text
宴会に参加はするが、（　）というから一杯だけにする。,酒は飲むとも飲まるるな,宴会に参加はするが、__酒は飲むとも飲まるるな__というから一杯だけにする。,Type the reading!,Text
どんなに嫌なことがあっても酒に逃げない。（　）を守る。,酒は飲むとも飲まるるな,どんなに嫌なことがあっても酒に逃げない。__酒は飲むとも飲まるるな__を守る。,Type the reading!,Text
酒は飲み過ぎるとろくなことがないので、（　）。,酒は飲むとも飲まるるな,酒は飲み過ぎるとろくなことがないので、__酒は飲むとも飲まるるな__。,Type the reading!,Text
（　）という飲酒マナーを守れないものは飲むべきではない。,酒は飲むとも飲まるるな,__酒は飲むとも飲まるるな__という飲酒マナーを守れないものは飲むべきではない。,Type the reading!,Text
（　）というが、酔いざめの水を飲むためには酒を飲む必要があるからやめる（　）ようだ。,酒はやめても酔いざめの水はやめられぬ,__酒はやめても酔いざめの水はやめられぬ__というが、酔いざめの水を飲むためには酒を飲む必要があるからやめる__気がない__ようだ。,Type the reading!,Text
（　）とは、結局酒を飲む口実じゃないか。,酒はやめても酔いざめの水はやめられぬ,__酒はやめても酔いざめの水はやめられぬ__とは、結局酒を飲む口実じゃないか。,Type the reading!,Text
彼は、酔いざめの水がおいしいと感じられるほど飲む人で、毎回、（　）とほざいている。,酒はやめても酔いざめの水はやめられぬ,彼は、酔いざめの水がおいしいと感じられるほど飲む人で、毎回、__酒はやめても酔いざめの水はやめられぬ__とほざいている。,Type the reading!,Text
飲酒の後の水はミネラルウォーターじゃなくてもうまい。（　）から、その水のために酒を飲む。,酒はやめても酔いざめの水はやめられぬ,飲酒の後の水はミネラルウォーターじゃなくてもうまい。__酒はやめても酔いざめの水はやめられぬ__から、その水のために酒を飲む。,Type the reading!,Text
（　）と言っているうちは禁酒できないだろう。,酒はやめても酔いざめの水はやめられぬ,__酒はやめても酔いざめの水はやめられぬ__と言っているうちは禁酒できないだろう。,Type the reading!,Text
酒が飲めれば孤独死なんて心配はない。（　）だ。,酒の徳孤ならず必ず隣あり,酒が飲めれば孤独死なんて心配はない。__酒の徳孤ならず必ず隣あり__だ。,Type the reading!,Text
ずっと独身だが、（　）で寂しいと思ったこともないし、これからもないだろう。,酒の徳孤ならず必ず隣あり,ずっと独身だが、__酒の徳孤ならず必ず隣あり__で寂しいと思ったこともないし、これからもないだろう。,Type the reading!,Text
（　）というように、飲み友達がいれば他に何もいらない。,酒の徳孤ならず必ず隣あり,__酒の徳孤ならず必ず隣あり__というように、飲み友達がいれば他に何もいらない。,Type the reading!,Text
酒があれば初対面の人ともすぐ仲良くなれる。（　）といい、全く孤独を感じない。,酒の徳孤ならず必ず隣あり,酒があれば初対面の人ともすぐ仲良くなれる。__酒の徳孤ならず必ず隣あり__といい、全く孤独を感じない。,Type the reading!,Text
楽しく生きたいなら酒の味を覚えた方が良い。（　）といい、人生が楽しく豊かになる。,酒の徳孤ならず必ず隣あり,楽しく生きたいなら酒の味を覚えた方が良い。__酒の徳孤ならず必ず隣あり__といい、人生が楽しく豊かになる。,Type the reading!,Text
社員の本音を聞くために、（　）というから無礼講で酒を飲む機会をもうける。,酒の中に真あり,社員の本音を聞くために、__酒の中に真あり__というから無礼講で酒を飲む機会をもうける。,Type the reading!,Text
（　）というが、どれだけ飲ませても、彼は頑なに（　）話そうとしない。,酒の中に真あり,__酒の中に真あり__というが、どれだけ飲ませても、彼は頑なに__腹を割って__話そうとしない。,Type the reading!,Text
本音を聞き出すには（　）というが、酒を飲むことで気が大きくなり大ぼらを吹くものもいる。,酒の中に真あり,本音を聞き出すには__酒の中に真あり__というが、酒を飲むことで気が大きくなり大ぼらを吹くものもいる。,Type the reading!,Text
飲み二ケーションが死語になったのは悲しい。（　）というのにな。,酒の中に真あり,飲み二ケーションが死語になったのは悲しい。__酒の中に真あり__というのにな。,Type the reading!,Text
酒を飲むとうっかり口を滑らせるもので、（　）といわれる。,酒の中に真あり,酒を飲むとうっかり口を滑らせるもので、__酒の中に真あり__といわれる。,Type the reading!,Text
あんなに小柄なのによく酒を飲む。（　）というがどこに吸収されていってているんだろう。,酒に別腸あり,あんなに小柄なのによく酒を飲む。__酒に別腸あり__というがどこに吸収されていってているんだろう。,Type the reading!,Text
「その辺でやめておたら？」と言われたので「（　）」と返した。,酒に別腸あり,「その辺でやめておたら？」と言われたので「__酒に別腸あり__」と返した。,Type the reading!,Text
（　）だからまだまだ飲める。,酒に別腸あり,__酒に別腸あり__だからまだまだ飲める。,Type the reading!,Text
もうお開きにしたいのに、「（　）だからオールナイトで飲むぞ」と恐ろしい宣言が出た。,酒に別腸あり,もうお開きにしたいのに、「__酒に別腸あり__だからオールナイトで飲むぞ」と恐ろしい宣言が出た。,Type the reading!,Text
一升瓶を三本も空にするとは、（　）だ。,酒に別腸あり,一升瓶を三本も空にするとは、__酒に別腸あり__だ。,Type the reading!,Text
（　）ようでは、いいお酒の飲み方とはいえないので、たしなむ程度にした方が人間関係のためにも体のためにも良い。,酒に呑まれる,__酒に呑まれる__ようでは、いいお酒の飲み方とはいえないので、たしなむ程度にした方が人間関係のためにも体のためにも良い。,Type the reading!,Text
彼が（　）と、延々愚痴を聞かされ続けることになるので、今日は酒なしの会食だ。,酒に呑まれる,彼が__酒に呑まれる__と、延々愚痴を聞かされ続けることになるので、今日は酒なしの会食だ。,Type the reading!,Text
ともこちゃんは、（　）と怒りっぽくなって、誰にでもけんかを売るのでややこしい。,酒に呑まれる,ともこちゃんは、__酒に呑まれる__と怒りっぽくなって、誰にでもけんかを売るのでややこしい。,Type the reading!,Text
二十歳になった君に忠告しておくけれども、酒を飲んでも（　）はいけないよ。,酒に呑まれて,二十歳になった君に忠告しておくけれども、酒を飲んでも__酒に呑まれて__はいけないよ。,Type the reading!,Text
テレビでは、有名芸能人が（　）路上で暴れて捕まったというニュースが流れていた。,酒に呑まれて,テレビでは、有名芸能人が__酒に呑まれて__路上で暴れて捕まったというニュースが流れていた。,Type the reading!,Text
花見客用にホットワインを売ろう。（　）と考える人は多いぞ。,酒なくて何の己が桜かな,花見客用にホットワインを売ろう。__酒なくて何の己が桜かな__と考える人は多いぞ。,Type the reading!,Text
ジュースばかりで酒がないじゃないか。（　）というのにわかってないな。,酒なくて何の己が桜かな,ジュースばかりで酒がないじゃないか。__酒なくて何の己が桜かな__というのにわかってないな。,Type the reading!,Text
（　）というから、一番若いやつがコンビニに行って酒を買ってこい。,酒なくて何の己が桜かな,__酒なくて何の己が桜かな__というから、一番若いやつがコンビニに行って酒を買ってこい。,Type the reading!,Text
禁酒するよう言われているが、今日だけは飲ませてほしい。（　）。,酒なくて何の己が桜かな,禁酒するよう言われているが、今日だけは飲ませてほしい。__酒なくて何の己が桜かな__。,Type the reading!,Text
桜の下にレジャーシートをしき、缶ビール片手に赤ら顔で語り合う大人がたくさんいる。大人になったら、（　）というのが分かる日が来るのかな。,酒なくて何の己が桜かな,桜の下にレジャーシートをしき、缶ビール片手に赤ら顔で語り合う大人がたくさんいる。大人になったら、__酒なくて何の己が桜かな__というのが分かる日が来るのかな。,Type the reading!,Text
深酒が原因で翌日は二日酔いで仕事にならず、（　）と痛感する。,酒と朝寝は貧乏の近道,深酒が原因で翌日は二日酔いで仕事にならず、__酒と朝寝は貧乏の近道__と痛感する。,Type the reading!,Text
酒を飲み過ぎた上に朝寝坊とはいい度胸だ。（　）というが、望み通りリストラ対象にしてやろう。,酒と朝寝は貧乏の近道,酒を飲み過ぎた上に朝寝坊とはいい度胸だ。__酒と朝寝は貧乏の近道__というが、望み通りリストラ対象にしてやろう。,Type the reading!,Text
仕事に支障が出るような飲み方はよくない。（　）だ。,酒と朝寝は貧乏の近道,仕事に支障が出るような飲み方はよくない。__酒と朝寝は貧乏の近道__だ。,Type the reading!,Text
（　）だから、酒は飲んでもコップ一杯にとどめる。,酒と朝寝は貧乏の近道,__酒と朝寝は貧乏の近道__だから、酒は飲んでもコップ一杯にとどめる。,Type the reading!,Text
過度の飲酒は脳を活性化させ質の悪い睡眠にし、朝起きれなくなる。（　）なので、酒は飲まないにこしたことはない。,酒と朝寝は貧乏の近道,過度の飲酒は脳を活性化させ質の悪い睡眠にし、朝起きれなくなる。__酒と朝寝は貧乏の近道__なので、酒は飲まないにこしたことはない。,Type the reading!,Text
飲酒も出産も楽しさがあるから、（　）。,酒と産には懲りた者がない,飲酒も出産も楽しさがあるから、__酒と産には懲りた者がない__。,Type the reading!,Text
酒を飲み過ぎて道端で吐くという醜態をさらしても、（　）から謎だ。,酒と産には懲りた者がない,酒を飲み過ぎて道端で吐くという醜態をさらしても、__酒と産には懲りた者がない__から謎だ。,Type the reading!,Text
（　）というが、兄さんは酔っぱらって線路に落ち、電車にひかれかけて酒に懲りた。,酒と産には懲りた者がない,__酒と産には懲りた者がない__というが、兄さんは酔っぱらって線路に落ち、電車にひかれかけて酒に懲りた。,Type the reading!,Text
父さんには健康のために酒をやめてほしいが、（　）という。,酒と産には懲りた者がない,父さんには健康のために酒をやめてほしいが、__酒と産には懲りた者がない__という。,Type the reading!,Text
酒は嫌なことを忘れさせて楽しい気分にさせてくれるので、（　）ようにやめられない。,酒と産には懲りた者がない,酒は嫌なことを忘れさせて楽しい気分にさせてくれるので、__酒と産には懲りた者がない__ようにやめられない。,Type the reading!,Text
彼は遅咲きで（　）だ。,朱買臣五十富貴,彼は遅咲きで__朱買臣五十富貴__だ。,Type the reading!,Text
おじいさんもお父さんも（　）だったから、彼も（　）なんだろう。焦らず彼の成長を見守るといい。,朱買臣五十富貴,おじいさんもお父さんも__朱買臣五十富貴__だったから、彼も__朱買臣五十富貴__なんだろう。焦らず彼の成長を見守るといい。,Type the reading!,Text
（　）なので将来の僕に投資してください。,朱買臣五十富貴,__朱買臣五十富貴__なので将来の僕に投資してください。,Type the reading!,Text
彼は（　）だったので、それを支える奥さんは大変だったと思う。,朱買臣五十富貴,彼は__朱買臣五十富貴__だったので、それを支える奥さんは大変だったと思う。,Type the reading!,Text
尊敬する先生の原稿に、（　）のは（　）。,朱を入れる,尊敬する先生の原稿に、__朱を入れる__のは__気が重い__。,Type the reading!,Text
マンションがたくさん建ち、生徒が急激に増えたので、生徒の答案に（　）のも一苦労だ。,朱を入れる,マンションがたくさん建ち、生徒が急激に増えたので、生徒の答案に__朱を入れる__のも一苦労だ。,Type the reading!,Text
このゲラは英語が多用されているので、これに（　）ことができるのは、英語が得意な彼女しかいない。,朱を入れる,このゲラは英語が多用されているので、これに__朱を入れる__ことができるのは、英語が得意な彼女しかいない。,Type the reading!,Text
みんなで徹夜して（　）のに、出版した後でミスをたくさん指摘された。,朱を入れた,みんなで徹夜して__朱を入れた__のに、出版した後でミスをたくさん指摘された。,Type the reading!,Text
（　）箇所に付箋を貼ってわかりやすくしたのだが、数が多すぎてわかりにくい。,朱を入れた,__朱を入れた__箇所に付箋を貼ってわかりやすくしたのだが、数が多すぎてわかりにくい。,Type the reading!,Text
不良が多い学校に行った兄は、（　）みたいに素行が悪くなっていった。,朱に交われば赤くなる,不良が多い学校に行った兄は、__朱に交われば赤くなる__みたいに素行が悪くなっていった。,Type the reading!,Text
優秀な生徒の中に入れば、（　）ように健太くんも勉強好きになるだろう。,朱に交われば赤くなる,優秀な生徒の中に入れば、__朱に交われば赤くなる__ように健太くんも勉強好きになるだろう。,Type the reading!,Text
パリピの仲間に影響を受け、健太くんは（　）ごとく派手になった。,朱に交われば赤くなる,パリピの仲間に影響を受け、健太くんは__朱に交われば赤くなる__ごとく派手になった。,Type the reading!,Text
（　）というから、友人選びは大事だ。,朱に交われば赤くなる,__朱に交われば赤くなる__というから、友人選びは大事だ。,Type the reading!,Text
環境次第で人は大きく変わり、（　）というので孟母三遷する親が多い。,朱に交われば赤くなる,環境次第で人は大きく変わり、__朱に交われば赤くなる__というので孟母三遷する親が多い。,Type the reading!,Text
最近成績が急に落ちてきたのは、悪友のせいだろう。（　）だ。,朱に交われば赤くなる,最近成績が急に落ちてきたのは、悪友のせいだろう。__朱に交われば赤くなる__だ。,Type the reading!,Text
（　）というが、人はつきあう人によって良くも悪くもなる。友だちを選ぶときはよく注意しないといけない。,朱に交われば赤くなる,__朱に交われば赤くなる__というが、人はつきあう人によって良くも悪くもなる。友だちを選ぶときはよく注意しないといけない。,Type the reading!,Text
兄が遊び歩いてなかなか家に帰らなくなったと、母が泣いていた。（　）ですっかり別人のようになってしまった。,朱に交われば赤くなる,兄が遊び歩いてなかなか家に帰らなくなったと、母が泣いていた。__朱に交われば赤くなる__ですっかり別人のようになってしまった。,Type the reading!,Text
（　）というから、勉強もせず、喧嘩ばかりするような人たちと一緒に過ごしてはいけないと、お母さんに言われた。,朱に交われば赤くなる,__朱に交われば赤くなる__というから、勉強もせず、喧嘩ばかりするような人たちと一緒に過ごしてはいけないと、お母さんに言われた。,Type the reading!,Text
昔から言われているように、（　）。だから悪い仲間とは早く縁を切るべきだよ。,朱に交われば赤くなる,昔から言われているように、__朱に交われば赤くなる__。だから悪い仲間とは早く縁を切るべきだよ。,Type the reading!,Text
姉はとても大人しい人だったのに、乱暴な友達とつきあうようになって言葉遣いが荒くなってしまった。まさに（　）だ。,朱に交われば赤くなる,姉はとても大人しい人だったのに、乱暴な友達とつきあうようになって言葉遣いが荒くなってしまった。まさに__朱に交われば赤くなる__だ。,Type the reading!,Text
長い間欲しかった車をやっと（　）ことができたが、まだ駐車場を（　）いないことに（　）た。,手中に収める,長い間欲しかった車をやっと__手中に収める__ことができたが、まだ駐車場を__手中に収めて__いないことに__気が付い__た。,Type the reading!,Text
最後のブザーが鳴る瞬間までもがきあがいたおかげで、勝利を（　）ことができたので、最後まであきらめないことは、やはり大切だと思います。,手中に収める,最後のブザーが鳴る瞬間までもがきあがいたおかげで、勝利を__手中に収める__ことができたので、最後まであきらめないことは、やはり大切だと思います。,Type the reading!,Text
あの頃、望む物はすべて（　）いたが、今にして思うと満たされない思いがあった。,手中に収めて,あの頃、望む物はすべて__手中に収めて__いたが、今にして思うと満たされない思いがあった。,Type the reading!,Text
町のために力を尽くした彼は、町民の信頼を（　）。,手中に収めた,町のために力を尽くした彼は、町民の信頼を__手中に収めた__。,Type the reading!,Text
彼は宝くじに当たり、１０億円を（　）けれども、そのお金をめぐる悲劇に巻き込まれた。,手中に収めた,彼は宝くじに当たり、１０億円を__手中に収めた__けれども、そのお金をめぐる悲劇に巻き込まれた。,Type the reading!,Text
魔女の疑いをかけられた彼女は、魔女狩りの手によって（　）。,手足処を異にす,魔女の疑いをかけられた彼女は、魔女狩りの手によって__手足処を異にす__。,Type the reading!,Text
江戸城で抜刀したものは（　）。,手足処を異にす,江戸城で抜刀したものは__手足処を異にす__。,Type the reading!,Text
裏切者には厳罰をというので、（　）。,手足処を異にす,裏切者には厳罰をというので、__手足処を異にす__。,Type the reading!,Text
犯罪者にも生きる権利があると考える人たちは、（　）るのに反対だ。,手足処を異にす,犯罪者にも生きる権利があると考える人たちは、__手足処を異にす__るのに反対だ。,Type the reading!,Text
謀反を企てたとして（　）れたが、彼はそんなことはしないと思う。,手足処を異にさ,謀反を企てたとして__手足処を異にさ__れたが、彼はそんなことはしないと思う。,Type the reading!,Text
景気が悪化し犯罪件数が増え、（　）だ。,手足を措く所なし,景気が悪化し犯罪件数が増え、__手足を措く所なし__だ。,Type the reading!,Text
頼るべき人を失い、（　）で不安でたまらない。,手足を措く所なし,頼るべき人を失い、__手足を措く所なし__で不安でたまらない。,Type the reading!,Text
（　）という状況で胃がキリキリ痛む。,手足を措く所なし,__手足を措く所なし__という状況で胃がキリキリ痛む。,Type the reading!,Text
この国はどうなるのだろうと考えると、（　）で眠れなくなる。,手足を措く所なし,この国はどうなるのだろうと考えると、__手足を措く所なし__で眠れなくなる。,Type the reading!,Text
彼は常に（　）ことをしない。（　）。,手を抜く,彼は常に__手を抜く__ことをしない。__獅子は小虫を食わんとてもまず勢いをなす__。,Type the reading!,Text
長引くと（　）たくなるが、（　）というので手抜きは禁物だ。,手を抜き,長引くと__手を抜き__たくなるが、__成立の難きは天に升るが如し__というので手抜きは禁物だ。,Type the reading!,Text
あれほどの点差があってはかわいそうだと（　）たせいで、（　）となって負けてしまった。,手を抜い,あれほどの点差があってはかわいそうだと__手を抜い__たせいで、__宋襄の仁__となって負けてしまった。,Type the reading!,Text
借りている住まいを、あまり念入りに（　）のもどうかと思う、一生住むわけでもないのに、出るときに（　）辛いもの。,手を入れる,借りている住まいを、あまり念入りに__手を入れる__のもどうかと思う、一生住むわけでもないのに、出るときに__心が残って__辛いもの。,Type the reading!,Text
下請け企業が（　）で大企業に刃向かっても、（　）ように結局かなわない。,手を組ん,下請け企業が__手を組ん__で大企業に刃向かっても、__千雀万鳩鷂と仇を為す__ように結局かなわない。,Type the reading!,Text
世界中が（　）ば、（　）戦争を止めることができるだろう。,手を組め,世界中が__手を組め__ば、__叢軽軸を折り__戦争を止めることができるだろう。,Type the reading!,Text
上司が不正に（　）いようが、僕は最後まで（　）。,手を染めて,上司が不正に__手を染めて__いようが、僕は最後まで__跖の狗尭に吠ゆ__。,Type the reading!,Text
（　）たいのに（　）で切れないままだったので、思い切って遠くに引っ越してみた。,手を切り,__手を切り__たいのに__腐れ縁は離れず__で切れないままだったので、思い切って遠くに引っ越してみた。,Type the reading!,Text
子供一人でも（　）ているのに、三人なんて無理。（　）というけど、余程のいい子ちゃんなのだろう。,手を焼い,子供一人でも__手を焼い__ているのに、三人なんて無理。__三人子持ちは笑うて暮らす__というけど、余程のいい子ちゃんなのだろう。,Type the reading!,Text
この国の病巣がだれか分かっているのに（　）ず、（　）で思い悩む。,手を出せ,この国の病巣がだれか分かっているのに__手を出せ__ず、__社鼠の患い__で思い悩む。,Type the reading!,Text
勝算が無いのに（　）とは（　）ようだ。,手を出す,勝算が無いのに__手を出す__とは__裘を反して薪を負う__ようだ。,Type the reading!,Text
彼はいろんな事業に（　）も、（　）のように何一つ成果を出せていない。,手を出す,彼はいろんな事業に__手を出す__も、__小人は始め有りて終わり無し__のように何一つ成果を出せていない。,Type the reading!,Text
彼は作家として、百二十編あまりの作品を書き、有名な賞を受賞しているが、映画にも（　）いて映画界でも（　）ているようだ。,手を出して,彼は作家として、百二十編あまりの作品を書き、有名な賞を受賞しているが、映画にも__手を出して__いて映画界でも__気を吐い__ているようだ。,Type the reading!,Text
欲張ってあれこれ（　）はいけない。（　）というから、必要最低限のものに囲まれて生きていけばいい。,手を出して,欲張ってあれこれ__手を出して__はいけない。__千畳敷に寝ても一畳__というから、必要最低限のものに囲まれて生きていけばいい。,Type the reading!,Text
