Question,Answers,Comment,freq_jpdb,moyenne_freq,
緊急避妊,"きんきゅうひにん",読みを入力してください,250104,883
寺檀制度,"じだんせいど",読みを入力してください,250171,1072
自己隔離,"じこかくり",読みを入力してください,250180,700
体腔検査,"たいこうけんさ",読みを入力してください,250218,911
垂直抗力,"すいちょくこうりょく",読みを入力してください,250228,617
準禁治産,"じゅんきんちさん",読みを入力してください,250245,608
現在状態,"げんざいじょうたい",読みを入力してください,250262,251
先軍政治,"せんぐんせいじ",読みを入力してください,250276,345
乾燥味噌,"かんそうみそ",読みを入力してください,250277,1204
呼気検査,"こきけんさ",読みを入力してください,250286,367
女性団体,"じょせいだんたい",読みを入力してください,250291,140
秘密選挙,"ひみつせんきょ",読みを入力してください,250297,629
空中滑走,"くうちゅうかっそう",読みを入力してください,250320,437
共通領域,"きょうつうりょういき",読みを入力してください,250364,520
函館戦争,"はこだてせんそう",読みを入力してください,250388,923
代理懐胎,"だいりかいたい",読みを入力してください,250400,848
原因療法,"げんいんりょうほう",読みを入力してください,250437,594
遊歩甲板,"ゆうほかんぱん,ゆうほこうはん",読みを入力してください,250446,652
政治難民,"せいじなんみん",読みを入力してください,250453,472
奮起一番,"ふんきいちばん",読みを入力してください,250517,397
盲啞学校,"もうあがっこう",読みを入力してください,250535,1353
環境変数,"かんきょうへんすう",読みを入力してください,250560,575
三猿主義,"さんえんしゅぎ",読みを入力してください,250577,636
日本会議,"にっぽんかいぎ",読みを入力してください,250578,107
歴史地理,"れきしちり",読みを入力してください,250581,477
運営経費,"うんえいけいひ",読みを入力してください,250593,608
受信回路,"じゅしんかいろ",読みを入力してください,250607,238
嘉言善行,"かげんぜんこう",読みを入力してください,250626,820
蒟蒻問答,"こんにゃくもんどう",読みを入力してください,250673,2004
勝男武士,"かつおぶし",読みを入力してください,250678,220
寒天培地,"かんてんばいち",読みを入力してください,250681,841
構音障害,"こうおんしょうがい",読みを入力してください,250710,503
分類目録,"ぶんるいもくろく",読みを入力してください,250720,380
機能単位,"きのうたんい",読みを入力してください,250755,277
社会進化,"しゃかいしんか",読みを入力してください,250760,190
二重課税,"にじゅうかぜい",読みを入力してください,250774,612
小型二輪,"こがたにりん",読みを入力してください,250784,439
選外佳作,"せんがいかさく",読みを入力してください,250826,519
英雄好色,"えいゆうこうしょく",読みを入力してください,250880,539
奈良仏教,"ならぶっきょう",読みを入力してください,250892,629
降着円盤,"こうちゃくえんばん",読みを入力してください,250896,593
定期業務,"ていきぎょうむ",読みを入力してください,250914,263
伏在静脈,"ふくざいじょうみゃく",読みを入力してください,250922,788
該当事項,"がいとうじこう",読みを入力してください,250969,873
音響工学,"おんきょうこうがく",読みを入力してください,251007,338
肋間動脈,"ろっかんどうみゃく",読みを入力してください,251011,1022
撮像素子,"さつぞうそし",読みを入力してください,251076,383
未開野蛮,"みかいやばん",読みを入力してください,251095,729
把握反射,"はあくはんしゃ",読みを入力してください,251096,792
一代分限,"いちだいぶんげん,いちだいぶげん",読みを入力してください,251107,120
相続税法,"そうぞくぜいほう",読みを入力してください,251113,451
癌研究所,"がんけんきゅうしょ",読みを入力してください,251115,1024
復興住宅,"ふっこうじゅうたく",読みを入力してください,251119,648
調和関数,"ちょうわかんすう",読みを入力してください,251125,238
公営企業,"こうえいきぎょう",読みを入力してください,251128,578
町村合併,"ちょうそんがっぺい",読みを入力してください,251137,646
会議日程,"かいぎにってい",読みを入力してください,251157,212
軟弱路線,"なんじゃくろせん",読みを入力してください,251199,819
統合漢字,"とうごうかんじ",読みを入力してください,251210,757
奥義秘伝,"おうぎひでん",読みを入力してください,251215,468
控訴理由,"こうそりゆう",読みを入力してください,251234,724
導入教育,"どうにゅうきょういく",読みを入力してください,251238,351
無事太平,"ぶじたいへい",読みを入力してください,251246,193
経済分析,"けいざいぶんせき",読みを入力してください,251258,629
仏教絵画,"ぶっきょうかいが",読みを入力してください,251334,665
役者生命,"やくしゃせいめい",読みを入力してください,251389,161
土産菓子,"みやげがし,みやげかし",読みを入力してください,251400,539
矢筈模様,"やはずもよう",読みを入力してください,251444,841
腎臓内科,"じんぞうないか",読みを入力してください,251484,1129
賃金労働,"ちんぎんろうどう",読みを入力してください,251497,829
原子兵器,"げんしへいき",読みを入力してください,251531,284
河豚中毒,"ふぐちゅうどく",読みを入力してください,251545,853
宣伝映画,"せんでんえいが",読みを入力してください,251576,567
下請会社,"したうけがいしゃ",読みを入力してください,251602,384
矮小銀河,"わいしょうぎんが",読みを入力してください,251623,1211
前史時代,"ぜんしじだい",読みを入力してください,251636,262
才気縦横,"さいきじゅうおう",読みを入力してください,251663,711
海外投資,"かいがいとうし",読みを入力してください,251719,386
提灯鮟鱇,"ちょうちんあんこう",読みを入力してください,251740,2987
火山作用,"かざんさよう",読みを入力してください,251750,184
軍人勅諭,"ぐんじんちょくゆ",読みを入力してください,251810,1232
頑健無比,"がんけんむひ",読みを入力してください,251823,519
黒風白雨,"こくふうはくう",読みを入力してください,251830,316
南十字座,"みなみじゅうじざ",読みを入力してください,251848,460
調和級数,"ちょうわきゅうすう",読みを入力してください,251865,367
営業経費,"えいぎょうけいひ",読みを入力してください,251872,586
排出基準,"はいしゅつきじゅん",読みを入力してください,251878,695
珍糞漢糞,"ちんぷんかんぷん",読みを入力してください,251888,1662
一価関数,"いっかかんすう",読みを入力してください,251905,271
耕作放棄,"こうさくほうき",読みを入力してください,251912,967
洗濯表示,"せんたくひょうじ",読みを入力してください,251920,801
全羅南道,"チョルラナムド,ぜんらなんどう",読みを入力してください,251925,534
時勢感覚,"じせいかんかく",読みを入力してください,251940,176
挙措進退,"きょそしんたい",読みを入力してください,251962,996
官製葉書,"かんせいはがき",読みを入力してください,252004,419
小売値段,"こうりねだん",読みを入力してください,252064,398
減反政策,"げんたんせいさく",読みを入力してください,252108,606
予定納税,"よていのうぜい",読みを入力してください,252116,640
伝承文学,"でんしょうぶんがく",読みを入力してください,252150,400
不在投票,"ふざいとうひょう",読みを入力してください,252154,549
対外援助,"たいがいえんじょ",読みを入力してください,252217,285
公用言語,"こうようげんご",読みを入力してください,252267,193
応報刑論,"おうほうけいろん",読みを入力してください,252297,464
通信企業,"つうしんきぎょう",読みを入力してください,252298,353
東夷西戎,"とういせいじゅう",読みを入力してください,252342,1635
軍備管理,"ぐんびかんり",読みを入力してください,252374,384
企業投資,"きぎょうとうし",読みを入力してください,252389,597
土地投機,"とちとうき",読みを入力してください,252400,318
帷幄上奏,"いあくじょうそう",読みを入力してください,252412,2379
子構造体,"ここうぞうたい",読みを入力してください,252415,279
明窓浄机,"めいそうじょうき",読みを入力してください,252481,1002
一高一低,"いっこういってい",読みを入力してください,252494,181
内閣閣僚,"ないかくかくりょう",読みを入力してください,252537,1152
脊索動物,"せきさくどうぶつ",読みを入力してください,252543,981
接続料金,"せつぞくりょうきん",読みを入力してください,252561,298
遠隔講義,"えんかくこうぎ",読みを入力してください,252573,920
竹林七賢,"ちくりんのしちけん",読みを入力してください,252600,1189
夏炉冬扇,"かろとうせん",読みを入力してください,252609,1335
処理機構,"しょりきこう",読みを入力してください,252642,293
結締組織,"けっていそしき",読みを入力してください,252655,548
口承文学,"こうしょうぶんがく",読みを入力してください,252664,370
五言律詩,"ごごんりっし",読みを入力してください,252671,810
規定打席,"きていだせき",読みを入力してください,252696,494
慨世憂国,"がいせいゆうこく",読みを入力してください,252741,1007
商業生産,"しょうぎょうせいさん",読みを入力してください,252743,339
多宝如来,"たほうにょらい",読みを入力してください,252746,554
軍事公債,"ぐんじこうさい",読みを入力してください,252751,692
世界政策,"せかいせいさく",読みを入力してください,252815,435
国家多事,"こっかたじ",読みを入力してください,252855,92
有権解釈,"ゆうけんかいしゃく",読みを入力してください,252897,672
集団犯罪,"しゅうだんはんざい",読みを入力してください,252905,419
羅針盤座,"らしんばんざ",読みを入力してください,252932,1078
狐狗狸様,"こっくりさん",読みを入力してください,252959,1525
無駄時間,"むだじかん",読みを入力してください,252971,147
無限小数,"むげんしょうすう",読みを入力してください,252988,172
白粉中毒,"おしろいちゅうどく",読みを入力してください,253014,605
回線容量,"かいせんようりょう",読みを入力してください,253023,354
価格崩壊,"かかくほうかい",読みを入力してください,253055,621
些末主義,"さまつしゅぎ",読みを入力してください,253075,855
比較文化,"ひかくぶんか",読みを入力してください,253119,739
一次産品,"いちじさんぴん",読みを入力してください,253156,265
前途多望,"ぜんとたぼう",読みを入力してください,253168,297
遅延利息,"ちえんりそく",読みを入力してください,253186,549
一夜乞食,"いちやこじき",読みを入力してください,253214,615
威風堂堂,"いふうどうどう",読みを入力してください,253241,715
絶滅危機,"ぜつめつきき",読みを入力してください,253274,379
東宮御所,"とうぐうごしょ",読みを入力してください,253289,289
先頭位置,"せんとういち",読みを入力してください,253371,198
定年離婚,"ていねんりこん",読みを入力してください,253374,202
口腔性交,"こうくうせいこう",読みを入力してください,253397,740
階差数列,"かいさすうれつ",読みを入力してください,253409,541
往来手形,"おうらいてがた",読みを入力してください,253453,490
風声鶴唳,"ふうせいかくれい",読みを入力してください,253464,1974
荏胡麻油,"えごまあぶら,えごまゆ",読みを入力してください,253465,1960
基幹業務,"きかんぎょうむ",読みを入力してください,253505,638
戦時内閣,"せんじないかく",読みを入力してください,253507,406
学術団体,"がくじゅつだんたい",読みを入力してください,253508,198
入国査証,"にゅうこくさしょう",読みを入力してください,253514,282
片肺飛行,"かたはいひこう",読みを入力してください,253536,683
循環系統,"じゅんかんけいとう",読みを入力してください,253538,1302
三十三才,"みそさざい",読みを入力してください,253557,395
代理業者,"だいりぎょうしゃ",読みを入力してください,253577,111
痙性麻痺,"けいせいまひ",読みを入力してください,253591,1268
連邦制度,"れんぽうせいど",読みを入力してください,253599,574
連合作戦,"れんごうさくせん",読みを入力してください,253616,81
心臓肥大,"しんぞうひだい",読みを入力してください,253634,771
黄塵万丈,"こうじんばんじょう",読みを入力してください,253639,858
青線地帯,"あおせんちたい",読みを入力してください,253701,338
本懐成就,"ほんかいじょうじゅ",読みを入力してください,253710,588
雪達磨式,"ゆきだるましき",読みを入力してください,253733,686
近交弱勢,"きんこうじゃくせい",読みを入力してください,253803,390
空気伝染,"くうきでんせん",読みを入力してください,253815,293
天球座標,"てんきゅうざひょう",読みを入力してください,253825,532
国常立尊,"くにのとこたちのみこと",読みを入力してください,253862,442
単一言語,"たんいつげんご",読みを入力してください,253875,185
逍遥学派,"しょうようがくは",読みを入力してください,253881,1527
過失相殺,"かしつそうさい",読みを入力してください,253897,182
風流三昧,"ふうりゅうざんまい",読みを入力してください,253937,595
補助貨幣,"ほじょかへい",読みを入力してください,253944,1219
貨物運送,"かもつうんそう",読みを入力してください,253959,506
矢状縫合,"しじょうほうごう",読みを入力してください,253960,761
仮名草紙,"かなぞうし",読みを入力してください,253996,575
消長盛衰,"しょうちょうせいすい",読みを入力してください,254032,793
船舶職員,"せんぱくしょくいん",読みを入力してください,254039,1035
戦戦兢兢,"せんせんきょうきょう",読みを入力してください,254049,2533
無能無策,"むのうむさく",読みを入力してください,254056,297
同性結婚,"どうせいけっこん",読みを入力してください,254090,165
流星物質,"りゅうせいぶっしつ",読みを入力してください,254103,319
龕灯提灯,"がんどうちょうちん",読みを入力してください,254135,1787
標準誤差,"ひょうじゅんごさ",読みを入力してください,254141,735
取得時効,"しゅとくじこう",読みを入力してください,254142,247
呼吸酵素,"こきゅうこうそ",読みを入力してください,254155,893
必要次第,"ひつようしだい",読みを入力してください,254177,204
出版部数,"しゅっぱんぶすう",読みを入力してください,254185,335
逐次実行,"ちくじじっこう",読みを入力してください,254201,597
受動免疫,"じゅどうめんえき",読みを入力してください,254214,930
保護装置,"ほごそうち",読みを入力してください,254226,406
奸佞邪知,"かんねいじゃち",読みを入力してください,254278,1910
変成男子,"へんじょうなんし",読みを入力してください,254285,97
強欲非道,"ごうよくひどう",読みを入力してください,254311,335
藤原四家,"ふじわらしけ",読みを入力してください,254360,424
北方戦争,"ほっぽうせんそう",読みを入力してください,254394,308
法定通貨,"ほうていつうか",読みを入力してください,254395,435
経路選択,"けいろせんたく",読みを入力してください,254405,581
瑣末主義,"さまつしゅぎ",読みを入力してください,254413,1203
単純承認,"たんじゅんしょうにん",読みを入力してください,254430,646
酸化亜鉛,"さんかあえん",読みを入力してください,254438,1259
老人病院,"ろうじんびょういん",読みを入力してください,254447,427
精神労働,"せいしんろうどう",読みを入力してください,254450,470
分派主義,"ぶんぱしゅぎ",読みを入力してください,254487,328
縁故主義,"えんこしゅぎ",読みを入力してください,254488,554
藍藻植物,"らんそうしょくぶつ",読みを入力してください,254493,1407
沈黙寡言,"ちんもくかげん",読みを入力してください,254505,1077
白張提灯,"しらはりぢょうちん",読みを入力してください,254536,563
本天鵞絨,"ほんビロード",読みを入力してください,254537,1557
経済原論,"けいざいげんろん",読みを入力してください,254550,455
革細工師,"かわざいくし",読みを入力してください,254565,704
税金滞納,"ぜいきんたいのう",読みを入力してください,254566,966
転送時間,"てんそうじかん",読みを入力してください,254569,166
成形手術,"せいけいしゅじゅつ",読みを入力してください,254586,213
大王椰子,"だいおうやし",読みを入力してください,254649,900
陥没乳頭,"かんぼつにゅうとう",読みを入力してください,254669,1019
生産工学,"せいさんこうがく",読みを入力してください,254685,294
収穫予想,"しゅうかくよそう",読みを入力してください,254693,762
百日天下,"ひゃくにちてんか",読みを入力してください,254698,257
原始動物,"げんしどうぶつ",読みを入力してください,254716,156
窓外放出,"そうがいほうしゅつ",読みを入力してください,254744,318
交通麻痺,"こうつうまひ",読みを入力してください,254752,841
事大思想,"じだいしそう",読みを入力してください,254755,76
鼈甲細工,"べっこうざいく",読みを入力してください,254779,1427
益者三友,"えきしゃさんゆう",読みを入力してください,254784,486
動眼神経,"どうがんしんけい",読みを入力してください,254875,298
生分解性,"せいぶんかいせい",読みを入力してください,254883,74
波瀾曲折,"はらんきょくせつ",読みを入力してください,254895,1409
経済予測,"けいざいよそく",読みを入力してください,254901,580
通信品質,"つうしんひんしつ",読みを入力してください,254919,269
道聴途説,"どうちょうとせつ,どうていとせつ",読みを入力してください,254976,522
同種移植,"どうしゅいしょく",読みを入力してください,255014,589
証券詐欺,"しょうけんさぎ",読みを入力してください,255035,1333
水性塗料,"すいせいとりょう",読みを入力してください,255053,501
超物理学,"ちょうぶつりがく",読みを入力してください,255058,185
優性形質,"ゆうせいけいしつ",読みを入力してください,255061,296
文脈依存,"ぶんみゃくいぞん",読みを入力してください,255069,695
堆積作用,"たいせきさよう",読みを入力してください,255078,1050
総力特集,"そうりょくとくしゅう",読みを入力してください,255089,295
市民戦争,"しみんせんそう",読みを入力してください,255093,348
二部合奏,"にぶがっそう",読みを入力してください,255122,323
阿弥陀籤,"あみだくじ",読みを入力してください,255151,2320
共同参画,"きょうどうさんかく",読みを入力してください,255157,297
鋏角亜門,"きょうかくあもん",読みを入力してください,255165,1383
断層山地,"だんそうさんち",読みを入力してください,255241,386
集中処理,"しゅうちゅうしょり",読みを入力してください,255247,233
安土時代,"あづちじだい",読みを入力してください,255286,213
職員組合,"しょくいんくみあい",読みを入力してください,255301,293
動作時間,"どうさじかん",読みを入力してください,255302,44
新案特許,"しんあんとっきょ",読みを入力してください,255309,330
賃貸料金,"ちんたいりょうきん",読みを入力してください,255331,802
祖国戦争,"そこくせんそう",読みを入力してください,255338,510
花鳥諷詠,"かちょうふうえい",読みを入力してください,255340,1671
虚偽表示,"きょぎひょうじ",読みを入力してください,255352,799
原始教会,"げんしきょうかい",読みを入力してください,255426,175
呼出電話,"よびだしでんわ",読みを入力してください,255463,123
自然流産,"しぜんりゅうざん",読みを入力してください,255468,230
乏精子症,"ぼうせいししょう",読みを入力してください,255533,830
労使双方,"ろうしそうほう",読みを入力してください,255552,519
化学進化,"かがくしんか",読みを入力してください,255569,200
非弁提携,"ひべんていけい",読みを入力してください,255585,726
祖師西来,"そしせいらい",読みを入力してください,255602,509
衆目一致,"しゅうもくいっち",読みを入力してください,255628,525
郵便葉書,"ゆうびんはがき",読みを入力してください,255633,778
冗長構成,"じょうちょうこうせい",読みを入力してください,255653,387
賃貸価格,"ちんたいかかく",読みを入力してください,255655,948
定性分析,"ていせいぶんせき",読みを入力してください,255690,457
線形関数,"せんけいかんすう",読みを入力してください,255706,236
根抵当権,"ねていとうけん",読みを入力してください,255761,615
反核運動,"はんかくうんどう",読みを入力してください,255827,549
相殺関税,"そうさいかんぜい",読みを入力してください,255867,449
恒久施設,"こうきゅうしせつ",読みを入力してください,255918,993
軌道運動,"きどううんどう",読みを入力してください,255927,545
事前警告,"じぜんけいこく",読みを入力してください,255952,177
好色文学,"こうしょくぶんがく",読みを入力してください,255982,162
救済組織,"きゅうさいそしき",読みを入力してください,256059,601
九星気学,"きゅうせいきがく",読みを入力してください,256061,381
艱難苦労,"かんなんくろう",読みを入力してください,256079,1259
赤新月社,"せきしんげつしゃ",読みを入力してください,256083,200
多岐多様,"たきたよう",読みを入力してください,256112,488
綿密周到,"めんみつしゅうとう",読みを入力してください,256141,1017
平面充填,"へいめんじゅうてん",読みを入力してください,256176,959
平行進化,"へいこうしんか",読みを入力してください,256204,204
私掠免許,"しりゃくめんきょ",読みを入力してください,256214,961
第二言語,"だいにげんご",読みを入力してください,256219,174
特殊部落,"とくしゅぶらく",読みを入力してください,256243,462
未開墾地,"みかいこんち",読みを入力してください,256247,955
暮色蒼然,"ぼしょくそうぜん",読みを入力してください,256248,675
内臓感覚,"ないぞうかんかく",読みを入力してください,256266,350
手羽餃子,"てばギョーザ",読みを入力してください,256276,766
金銭債務,"きんせんさいむ",読みを入力してください,256281,997
硫酸亜鉛,"りゅうさんあえん",読みを入力してください,256305,1871
日本文法,"にほんぶんぽう",読みを入力してください,256344,116
死海写本,"しかいしゃほん",読みを入力してください,256369,221
三等兵曹,"さんとうへいそう",読みを入力してください,256388,796
無期禁固,"むききんこ",読みを入力してください,256389,525
租税条約,"そぜいじょうやく",読みを入力してください,256397,1382
栄養生殖,"えいようせいしょく",読みを入力してください,256398,1069
系列関係,"けいれつかんけい",読みを入力してください,256465,577
無形財産,"むけいざいさん",読みを入力してください,256502,496
婚前契約,"こんぜんけいやく",読みを入力してください,256549,452
公的債務,"こうてきさいむ",読みを入力してください,256552,730
仕様作成,"しようさくせい",読みを入力してください,256582,107
老健施設,"ろうけんしせつ",読みを入力してください,256596,848
界面活性,"かいめんかっせい",読みを入力してください,256606,167
貪官汚吏,"たんかんおり,どんかんおり",読みを入力してください,256623,1552
霧社事件,"むしゃじけん",読みを入力してください,256624,437
難問山積,"なんもんさんせき",読みを入力してください,256629,420
電話履歴,"でんわりれき",読みを入力してください,256637,674
損害請求,"そんがいせいきゅう",読みを入力してください,256643,869
正観世音,"しょうかんぜのん",読みを入力してください,256652,234
強調構文,"きょうちょうこうぶん",読みを入力してください,256656,227
環境試験,"かんきょうしけん",読みを入力してください,256678,725
服務期間,"ふくむきかん",読みを入力してください,256695,283
役所言葉,"やくしょことば",読みを入力してください,256702,152
細胞外液,"さいぼうがいえき",読みを入力してください,256713,785
八十日目,"やっとかめ",読みを入力してください,256716,245
協同戦線,"きょうどうせんせん",読みを入力してください,256743,269
営業譲渡,"えいぎょうじょうと",読みを入力してください,256774,698
感覚細胞,"かんかくさいぼう",読みを入力してください,256808,606
有明行灯,"ありあけあんどん",読みを入力してください,256847,422
電送写真,"でんそうしゃしん",読みを入力してください,256914,301
慇懃丁重,"いんぎんていちょう",読みを入力してください,257019,1819
日華戦争,"にっかせんそう",読みを入力してください,257037,428
大正海老,"たいしょうえび",読みを入力してください,257044,325
変性疾患,"へんせいしっかん",読みを入力してください,257056,830
合宿形式,"がっしゅくけいしき",読みを入力してください,257098,351
水中写真,"すいちゅうしゃしん",読みを入力してください,257107,219
夜鷹蕎麦,"よたかそば",読みを入力してください,257152,1429
使用規制,"しようきせい",読みを入力してください,257166,382
国際業務,"こくさいぎょうむ",読みを入力してください,257216,277
一粒万倍,"いちりゅうまんばい",読みを入力してください,257233,761
知恵分別,"ちえふんべつ",読みを入力してください,257250,349
講義資料,"こうぎしりょう",読みを入力してください,257287,683
造本技術,"ぞうほんぎじゅつ",読みを入力してください,257296,393
予備会議,"よびかいぎ",読みを入力してください,257304,253
山体崩壊,"さんたいほうかい",読みを入力してください,257322,412
物産会社,"ぶっさんがいしゃ,ぶっさんかいしゃ",読みを入力してください,257380,204
香港返還,"ほんこんへんかん",読みを入力してください,257381,794
信頼区間,"しんらいくかん",読みを入力してください,257383,201
離散集合,"りさんしゅうごう",読みを入力してください,257384,280
事務当局,"じむとうきょく",読みを入力してください,257414,241
人造肥料,"じんぞうひりょう",読みを入力してください,257422,768
千古不滅,"せんこふめつ",読みを入力してください,257435,424
企業倒産,"きぎょうとうさん",読みを入力してください,257436,494
査定価格,"さていかかく",読みを入力してください,257469,432
炭火焼肉,"すみびやきにく",読みを入力してください,257524,742
支配会社,"しはいがいしゃ",読みを入力してください,257574,234
北朝鮮人,"きたちょうせんじん",読みを入力してください,257583,478
水準原点,"すいじゅんげんてん",読みを入力してください,257588,330
軽佻浮華,"けいちょうふか",読みを入力してください,257608,1714
不和反目,"ふわはんもく",読みを入力してください,257662,193
経常収益,"けいじょうしゅうえき",読みを入力してください,257665,665
集中排除,"しゅうちゅうはいじょ",読みを入力してください,257671,594
逆浸透膜,"ぎゃくしんとうまく",読みを入力してください,257713,1252
第二人称,"だいににんしょう",読みを入力してください,257726,359
幽霊社員,"ゆうれいしゃいん",読みを入力してください,257797,615
自由選挙,"じゆうせんきょ",読みを入力してください,257804,376
気候危機,"きこうきき",読みを入力してください,257815,422
胆大心小,"たんだいしんしょう",読みを入力してください,257870,448
毛管現象,"もうかんげんしょう",読みを入力してください,257912,606
勢力伯仲,"せいりょくはくちゅう",読みを入力してください,257932,495
五種競技,"ごしゅきょうぎ",読みを入力してください,257980,682
間接撮影,"かんせつさつえい",読みを入力してください,257992,436
難民危機,"なんみんきき",読みを入力してください,258011,369
鶏鳴狗盗,"けいめいくとう",読みを入力してください,258049,1300
舌咽神経,"ぜついんしんけい",読みを入力してください,258072,918
二部教授,"にぶきょうじゅ",読みを入力してください,258145,253
五十知命,"ごじゅうちめい",読みを入力してください,258149,264
心身一如,"しんしんいちにょ,しんじんいちにょ",読みを入力してください,258155,316
戦力拮抗,"せんりょくきっこう",読みを入力してください,258169,958
事後確率,"じごかくりつ",読みを入力してください,258207,235
丁丁発止,"ちょうちょうはっし",読みを入力してください,258255,535
投擲競技,"とうてききょうぎ",読みを入力してください,258258,1140
緞帳役者,"どんちょうやくしゃ",読みを入力してください,258268,1391
軍備競争,"ぐんびきょうそう",読みを入力してください,258277,620
年功加俸,"ねんこうかほう",読みを入力してください,258309,1033
春日遅々,"しゅんじつちち",読みを入力してください,258336,423
浮世草紙,"うきよぞうし",読みを入力してください,258349,470
金塊市場,"きんかいしじょう",読みを入力してください,258376,471
回線費用,"かいせんひよう",読みを入力してください,258393,351
精子細胞,"せいしさいぼう",読みを入力してください,258397,653
雌雄鑑別,"しゆうかんべつ",読みを入力してください,258413,1224
気分高揚,"きぶんこうよう",読みを入力してください,258425,355
首尾貫徹,"しゅびかんてつ",読みを入力してください,258457,958
発癌物質,"はつがんぶっしつ",読みを入力してください,258505,822
婚姻届書,"こんいんとどけしょ",読みを入力してください,258566,836
外資導入,"がいしどうにゅう",読みを入力してください,258585,385
和気靄々,"わきあいあい",読みを入力してください,258674,1383
装置制御,"そうちせいぎょ",読みを入力してください,258684,405
運送保険,"うんそうほけん",読みを入力してください,258688,372
途中降機,"とちゅうこうき",読みを入力してください,258700,320
定期昇給,"ていきしょうきゅう",読みを入力してください,258705,655
連続画像,"れんぞくがぞう",読みを入力してください,258744,268
低温輸送,"ていおんゆそう",読みを入力してください,258782,778
透視画法,"とうしがほう",読みを入力してください,258792,453
火山灰土,"かざんばいど",読みを入力してください,258823,628
破綻国家,"はたんこっか",読みを入力してください,258861,683
露土戦争,"ろとせんそう",読みを入力してください,258878,592
地域代表,"ちいきだいひょう",読みを入力してください,258880,330
温血動物,"おんけつどうぶつ",読みを入力してください,258882,280
風紀頽廃,"ふうきたいはい",読みを入力してください,258899,1527
黒色矮星,"こくしょくわいせい",読みを入力してください,258901,1017
反俗精神,"はんぞくせいしん",読みを入力してください,258910,660
有限生成,"ゆうげんせいせい",読みを入力してください,258930,233
物理構成,"ぶつりこうせい",読みを入力してください,258945,156
不退去罪,"ふたいきょざい",読みを入力してください,258957,415
頭脳流出,"ずのうりゅうしゅつ",読みを入力してください,258987,321
超低価格,"ちょうていかかく",読みを入力してください,259006,559
企業競争,"きぎょうきょうそう",読みを入力してください,259017,755
特定行為,"とくていこうい",読みを入力してください,259047,268
癲癇発作,"てんかんほっさ",読みを入力してください,259050,1992
平衡定数,"へいこうていすう",読みを入力してください,259063,733
意味関係,"いみかんけい",読みを入力してください,259069,166
舞踏教師,"ぶとうきょうし",読みを入力してください,259123,458
自主廃業,"じしゅはいぎょう",読みを入力してください,259137,424
短慮軽率,"たんりょけいそつ",読みを入力してください,259187,805
体液沸騰,"たいえきふっとう",読みを入力してください,259217,1257
実施項目,"じっしこうもく",読みを入力してください,259272,613
筋原繊維,"きんげんせんい",読みを入力してください,259281,1099
疾病保険,"しっぺいほけん",読みを入力してください,259305,793
亜鉛鉄板,"あえんてっぱん",読みを入力してください,259315,1274
一切皆苦,"いっさいかいく",読みを入力してください,259345,194
口腔衛生,"こうくうえいせい,こうこうえいせい",読みを入力してください,259365,792
慈善興行,"じぜんこうぎょう",読みを入力してください,259411,887
被後見者,"ひこうけんしゃ",読みを入力してください,259425,195
模型地図,"もけいちず",読みを入力してください,259436,567
過去七仏,"かこしちぶつ",読みを入力してください,259437,745
閨秀作家,"けいしゅうさっか",読みを入力してください,259450,1141
小心翼翼,"しょうしんよくよく",読みを入力してください,259456,675
演奏記号,"えんそうきごう",読みを入力してください,259459,632
琉球音階,"りゅうきゅうおんかい",読みを入力してください,259486,914
忘恩行為,"ぼうおんこうい",読みを入力してください,259563,591
浅酌低唱,"せんしゃくていしょう",読みを入力してください,259575,1407
兌換銀行,"だかんぎんこう",読みを入力してください,259633,1644
同意殺人,"どういさつじん",読みを入力してください,259656,72
簡易端末,"かんいたんまつ",読みを入力してください,259669,793
総合口座,"そうごうこうざ",読みを入力してください,259671,288
暗雲低迷,"あんうんていめい",読みを入力してください,259685,699
熱中性子,"ねつちゅうせいし",読みを入力してください,259721,149
脊髄腫瘍,"せきずいしゅよう",読みを入力してください,259729,2290
環境科学,"かんきょうかがく",読みを入力してください,259730,699
四十不惑,"しじゅうふわく",読みを入力してください,259778,359
液性免疫,"えきせいめんえき",読みを入力してください,259791,1110
学生気質,"がくせいかたぎ",読みを入力してください,259810,145
被収容者,"ひしゅうようしゃ",読みを入力してください,259822,449
微粒子病,"びりゅうしびょう",読みを入力してください,259828,664
百年河清,"ひゃくねんかせい",読みを入力してください,259852,702
減塩醤油,"げんえんしょうゆ",読みを入力してください,259869,1309
港湾当局,"こうわんとうきょく",読みを入力してください,259909,794
実行許可,"じっこうきょか",読みを入力してください,259913,169
大正政変,"たいしょうせいへん",読みを入力してください,259959,209
公害対策,"こうがいたいさく",読みを入力してください,259994,461
異常高温,"いじょうこうおん",読みを入力してください,260010,400
軍事秘密,"ぐんじひみつ",読みを入力してください,260036,418
真核細胞,"しんかくさいぼう",読みを入力してください,260058,971
軍事制裁,"ぐんじせいさい",読みを入力してください,260079,439
普茶料理,"ふちゃりょうり,ふさりょうり",読みを入力してください,260123,310
不乾性油,"ふかんせいゆ",読みを入力してください,260144,591
注意表示,"ちゅういひょうじ",読みを入力してください,260147,323
全国書誌,"ぜんこくしょし",読みを入力してください,260158,412
従軍記章,"じゅうぐんきしょう",読みを入力してください,260162,659
愛憎関係,"あいぞうかんけい",読みを入力してください,260178,458
